"State","Industry","Series ID","Month","Turnover"
"Australian Capital Territory","Electrical and electronic goods retailing","A3349774V","17744",30
"Australian Capital Territory","Electrical and electronic goods retailing","A3349774V","17775",32.5
"Australian Capital Territory","Electrical and electronic goods retailing","A3349774V","17805",32.1
"Australian Capital Territory","Electrical and electronic goods retailing","A3349774V","17836",40.4
"Australian Capital Territory","Electrical and electronic goods retailing","A3349774V","17866",54.2
"Australian Capital Territory","Food retailing","A3349688X","4473",15.5
"Australian Capital Territory","Food retailing","A3349688X","4503",15.1
"Australian Capital Territory","Food retailing","A3349688X","4534",15.5
"Australian Capital Territory","Food retailing","A3349688X","4564",16.1
"Australian Capital Territory","Food retailing","A3349688X","4595",15.8
"Australian Capital Territory","Food retailing","A3349688X","4626",16
"Australian Capital Territory","Food retailing","A3349688X","4656",16.6
"Australian Capital Territory","Food retailing","A3349688X","4687",17.2
"Australian Capital Territory","Food retailing","A3349688X","4717",20
"Australian Capital Territory","Food retailing","A3349688X","4748",14.6
"Australian Capital Territory","Food retailing","A3349688X","4779",15.5
"Australian Capital Territory","Food retailing","A3349688X","4807",16.7
"Australian Capital Territory","Food retailing","A3349688X","4838",17.2
"Australian Capital Territory","Food retailing","A3349688X","4868",17.3
"Australian Capital Territory","Food retailing","A3349688X","4899",17.6
"Australian Capital Territory","Food retailing","A3349688X","4929",17.2
"Australian Capital Territory","Food retailing","A3349688X","4960",17.1
"Australian Capital Territory","Food retailing","A3349688X","4991",17.1
"Australian Capital Territory","Food retailing","A3349688X","5021",20.5
"Australian Capital Territory","Food retailing","A3349688X","5052",21.1
"Australian Capital Territory","Food retailing","A3349688X","5082",26.1
"Australian Capital Territory","Food retailing","A3349688X","5113",17.3
"Australian Capital Territory","Food retailing","A3349688X","5144",19.7
"Australian Capital Territory","Food retailing","A3349688X","5173",19.9
"Australian Capital Territory","Food retailing","A3349688X","5204",19.7
"Australian Capital Territory","Food retailing","A3349688X","5234",19.5
"Australian Capital Territory","Food retailing","A3349688X","5265",20.4
"Australian Capital Territory","Food retailing","A3349688X","5295",19.8
"Australian Capital Territory","Food retailing","A3349688X","5326",20.6
"Australian Capital Territory","Food retailing","A3349688X","5357",19.5
"Australian Capital Territory","Food retailing","A3349688X","5387",21.3
"Australian Capital Territory","Food retailing","A3349688X","5418",21.4
"Australian Capital Territory","Food retailing","A3349688X","5448",21.5
"Australian Capital Territory","Food retailing","A3349688X","5479",20.3
"Australian Capital Territory","Food retailing","A3349688X","5510",19.6
"Australian Capital Territory","Food retailing","A3349688X","5538",21.3
"Australian Capital Territory","Food retailing","A3349688X","5569",22.3
"Australian Capital Territory","Food retailing","A3349688X","5599",23.1
"Australian Capital Territory","Food retailing","A3349688X","5630",21.9
"Australian Capital Territory","Food retailing","A3349688X","5660",24.4
"Australian Capital Territory","Food retailing","A3349688X","5691",23.1
"Australian Capital Territory","Food retailing","A3349688X","5722",23.2
"Australian Capital Territory","Food retailing","A3349688X","5752",24.2
"Australian Capital Territory","Food retailing","A3349688X","5783",24.5
"Australian Capital Territory","Food retailing","A3349688X","5813",25.2
"Australian Capital Territory","Food retailing","A3349688X","5844",23.6
"Australian Capital Territory","Food retailing","A3349688X","5875",21.2
"Australian Capital Territory","Food retailing","A3349688X","5903",24.4
"Australian Capital Territory","Food retailing","A3349688X","5934",24.4
"Australian Capital Territory","Food retailing","A3349688X","5964",25.5
"Australian Capital Territory","Food retailing","A3349688X","5995",25.4
"Australian Capital Territory","Food retailing","A3349688X","6025",26.3
"Australian Capital Territory","Food retailing","A3349688X","6056",24.6
"Australian Capital Territory","Food retailing","A3349688X","6087",25.6
"Australian Capital Territory","Food retailing","A3349688X","6117",26.2
"Australian Capital Territory","Food retailing","A3349688X","6148",26
"Australian Capital Territory","Food retailing","A3349688X","6178",30.1
"Australian Capital Territory","Food retailing","A3349688X","6209",27.1
"Australian Capital Territory","Food retailing","A3349688X","6240",27
"Australian Capital Territory","Food retailing","A3349688X","6268",27.6
"Australian Capital Territory","Food retailing","A3349688X","6299",29.5
"Australian Capital Territory","Food retailing","A3349688X","6329",28.9
"Australian Capital Territory","Food retailing","A3349688X","6360",28.4
"Australian Capital Territory","Food retailing","A3349688X","6390",29.8
"Australian Capital Territory","Food retailing","A3349688X","6421",28.5
"Australian Capital Territory","Food retailing","A3349688X","6452",30
"Australian Capital Territory","Food retailing","A3349688X","6482",30.2
"Australian Capital Territory","Food retailing","A3349688X","6513",30.9
"Australian Capital Territory","Food retailing","A3349688X","6543",35.1
"Australian Capital Territory","Food retailing","A3349688X","6574",28.9
"Australian Capital Territory","Food retailing","A3349688X","6605",29
"Australian Capital Territory","Food retailing","A3349688X","6634",30.2
"Australian Capital Territory","Food retailing","A3349688X","6665",30.1
"Australian Capital Territory","Food retailing","A3349688X","6695",29.5
"Australian Capital Territory","Food retailing","A3349688X","6726",29.3
"Australian Capital Territory","Food retailing","A3349688X","6756",30
"Australian Capital Territory","Food retailing","A3349688X","6787",29.9
"Australian Capital Territory","Food retailing","A3349688X","6818",29.9
"Australian Capital Territory","Food retailing","A3349688X","6848",30.4
"Australian Capital Territory","Food retailing","A3349688X","6879",29.9
"Australian Capital Territory","Food retailing","A3349688X","6909",36.1
"Australian Capital Territory","Food retailing","A3349688X","6940",28.5
"Australian Capital Territory","Food retailing","A3349688X","6971",28.3
"Australian Capital Territory","Food retailing","A3349688X","6999",32.1
"Australian Capital Territory","Food retailing","A3349688X","7030",30
"Australian Capital Territory","Food retailing","A3349688X","7060",30.5
"Australian Capital Territory","Food retailing","A3349688X","7091",32.9
"Australian Capital Territory","Food retailing","A3349688X","7121",34.1
"Australian Capital Territory","Food retailing","A3349688X","7152",35.6
"Australian Capital Territory","Food retailing","A3349688X","7183",36.4
"Australian Capital Territory","Food retailing","A3349688X","7213",36.4
"Australian Capital Territory","Food retailing","A3349688X","7244",36.4
"Australian Capital Territory","Food retailing","A3349688X","7274",41.6
"Australian Capital Territory","Food retailing","A3349688X","7305",34.5
"Australian Capital Territory","Food retailing","A3349688X","7336",34.6
"Australian Capital Territory","Food retailing","A3349688X","7364",37.1
"Australian Capital Territory","Food retailing","A3349688X","7395",35.5
"Australian Capital Territory","Food retailing","A3349688X","7425",38
"Australian Capital Territory","Food retailing","A3349688X","7456",39.1
"Australian Capital Territory","Food retailing","A3349688X","7486",37.8
"Australian Capital Territory","Food retailing","A3349688X","7517",40.6
"Australian Capital Territory","Food retailing","A3349688X","7548",38
"Australian Capital Territory","Food retailing","A3349688X","7578",39.8
"Australian Capital Territory","Food retailing","A3349688X","7609",41.9
"Australian Capital Territory","Food retailing","A3349688X","7639",47.2
"Australian Capital Territory","Food retailing","A3349688X","7670",39.9
"Australian Capital Territory","Food retailing","A3349688X","7701",38.8
"Australian Capital Territory","Food retailing","A3349688X","7729",44.3
"Australian Capital Territory","Food retailing","A3349688X","7760",41.4
"Australian Capital Territory","Food retailing","A3349688X","7790",44.1
